Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
不过,2.1494639912520332,0.17114086591930827,3,6639,45
很高,2.337313678486672,0.1711285823988573,1,1834,45
的行为,2.211445158607719,0.17056929364476808,2,4160,45
船舶,2.3200159498957933,0.16986211320401912,1,1866,45
北京,2.077658389940588,0.16930159284319327,4,9511,45
的同时,2.067615414013235,0.16848322355321804,4,9607,45
看出,2.164946996358463,0.16698287927687633,2,4358,45
更是,2.1587706070567445,0.16650649289380523,2,4385,45
平均,2.042534440567294,0.16643945698648374,4,9851,45
有可能,2.1483349406635384,0.16570158745065047,2,4431,45
强调,1.9571259898250593,0.16492906204342778,6,16094,45
允许,2.1357759058870442,0.16473290609658273,2,4487,45
遏制,2.1355530646604954,0.16471571829951734,2,4488,45
高达,2.125135149313791,0.16391218199882196,2,4535,45
可能性,2.121832999918032,0.16365748642667458,2,4550,45
首相,2.118322684773287,0.1633867349805539,2,4566,45
对其,2.116353534153406,0.16323485392259235,2,4575,45
联合,2.0026346049390114,0.16318814976545257,4,10252,45
先进,2.109383346927111,0.16269724171587163,2,4607,45
多种,2.097944784743336,0.16181498268068645,2,4660,45
较好,2.199972757445482,0.16107303985894902,1,2104,45
峰会,2.084092671935185,0.16074656590897615,2,4725,45
潜在,2.081345127144297,0.16053464712255952,2,4738,45
共同,1.856556665191161,0.16034117388207597,8,23729,45
做法,2.0702210749799055,0.15967664632034093,2,4791,45
现代化,2.0687610684633877,0.1595640356687632,2,4798,45
中国,1.5866707636683692,0.15915486426999967,40,155403,45
上半年,2.168625161424791,0.15877789662763644,1,2171,45
多次,2.0530452776778763,0.1583518729692182,2,4874,45
重新,1.9867643279746228,0.15818667763264763,3,7812,45
公开,2.0491546205739044,0.15805178565687614,2,4893,45
领导人,1.93923675557943,0.158022066192052,4,10923,45
几个,2.0233311158283223,0.1560600125637286,2,5021,45
履行,2.099233168000791,0.1536972976589227,1,2327,45
协定,1.9293072729498355,0.15361193239842405,3,8274,45
控制,1.877379662017071,0.15298153377369939,4,11620,45
分析,1.8079585020713,0.15235856123228628,6,18683,45
力度,1.9628588071210682,0.15139576893954637,2,5334,45
秩序,1.9572502674614587,0.15096318093509387,2,5364,45
危机,1.8312978584838444,0.14922647818947243,4,12168,45
太平洋,1.8655168560830113,0.14853292329458562,3,8819,45
必然,1.9246047864401041,0.1484452271812636,2,5542,45
非法,2.0251251958470693,0.14827141394641583,1,2506,45
但在,1.9063671988903232,0.14703855769455146,2,5644,45
改善,1.8012636262324353,0.14677908674889428,4,12539,45
阻止,1.9979635182052462,0.14628274660013588,1,2575,45
要求,1.716709830606155,0.144668939881542,6,20468,45
安全,1.6492076577417956,0.1438972828972149,9,32846,45
加入,1.7885054199762904,0.14240125329935271,3,9525,45
会议,1.7376177196419123,0.14159278980234344,4,13363,45
同意,1.820670765909558,0.1404287713362915,2,6149,45
执行,1.8205081510624643,0.1404162288142683,2,6150,45
总体,1.7582079053531945,0.13998895753217436,3,9818,45
结合,1.8016624616383523,0.13896265628464552,2,6267,45
升级,1.8003867478630433,0.13886426017624537,2,6275,45
态度,1.7403403730366918,0.1385663400959519,3,9995,45
开展,1.6655494354147602,0.13823371752206956,5,17952,45
文件,1.7839488876210725,0.1375964040869406,2,6379,45
针对,1.723671666833426,0.13723917349767834,3,10163,45
之外,1.777542115179021,0.13710224819719133,2,6420,45
基于,1.7170030140922523,0.1367082136819827,3,10231,45
综合,1.772105208582285,0.13668289829190058,2,6455,45
思想,1.765619700982497,0.13618266954061647,2,6497,45
缓和,1.8455341525540736,0.13512248963508386,1,2999,45
不能,1.650456686860324,0.13449032206499675,4,14580,45
截至,1.7417420552846057,0.13434098102090047,2,6654,45
更加,1.645394077703064,0.1340777865883195,4,14654,45
邀请,1.8111214499999733,0.13260293179447358,1,3104,45
稳定,1.5964154568310014,0.13249588310928057,5,19237,45
我国,1.6207913472173925,0.13207299047761956,4,15019,45
更大,1.7038458877716336,0.13141804056299602,2,6911,45
展开,1.6996584583621777,0.1310950631317999,2,6940,45
行为,1.6363815396267796,0.13028911152076178,3,11090,45
提高,1.5347384751815651,0.1293340226994185,6,24553,45
