Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
阮文绍,4.49433720734224,0.5028916872311681,4,16,85
柬军,5.1874843879021855,0.5025033679561212,1,2,85
使用方便,5.1874843879021855,0.5025033679561212,1,2,85
三一,5.1874843879021855,0.5025033679561212,1,2,85
方蒙,5.1874843879021855,0.5025033679561212,1,2,85
车龄,5.1874843879021855,0.5025033679561212,1,2,85
第五期,5.1874843879021855,0.5025033679561212,1,2,85
三阳,5.1874843879021855,0.5025033679561212,1,2,85
塔巴,5.1874843879021855,0.5025033679561212,1,2,85
通融,5.1874843879021855,0.5025033679561212,1,2,85
误认,5.1874843879021855,0.5025033679561212,1,2,85
吴庭艳,4.23840383320504,0.49679332242127666,6,31,85
传单,4.58134858433187,0.4966408899170528,3,11,85
心理防线,4.58134858433187,0.4966408899170528,3,11,85
综合能力,4.782019279794022,0.4965682163136017,2,6,85
交通部长,4.782019279794022,0.4965682163136017,2,6,85
指参,4.782019279794022,0.4965682163136017,2,6,85
移动互联网,4.782019279794022,0.4965682163136017,2,6,85
七分,4.782019279794022,0.4965682163136017,2,6,85
地方性,4.782019279794022,0.4965682163136017,2,6,85
十五,4.782019279794022,0.4965682163136017,2,6,85
龟山,4.782019279794022,0.4965682163136017,2,6,85
陶式导弹车,4.782019279794022,0.4965682163136017,2,6,85
随员,4.782019279794022,0.4965682163136017,2,6,85
宣传战,4.782019279794022,0.4965682163136017,2,6,85
作战学院,4.782019279794022,0.4965682163136017,2,6,85
会心,4.782019279794022,0.4965682163136017,2,6,85
载重车,4.782019279794022,0.4965682163136017,2,6,85
遭敌,4.782019279794022,0.4965682163136017,2,6,85
美军驻台协防军援司令部,4.782019279794022,0.4965682163136017,2,6,85
公开行动,4.782019279794022,0.4965682163136017,2,6,85
办公地点,4.782019279794022,0.4965682163136017,2,6,85
主阵地,4.782019279794022,0.4965682163136017,2,6,85
散播,4.782019279794022,0.4965682163136017,2,6,85
康乐,4.782019279794022,0.4965682163136017,2,6,85
飘飞,4.782019279794022,0.4965682163136017,2,6,85
总队,4.06825281203134,0.4934899487070594,8,49,85
三战,4.23197294287475,0.4856608059199079,5,26,85
心理,3.486696696879857,0.4850861490977601,23,252,85
三名,4.322486950415581,0.483662585882081,4,19,85
工兵车,4.322486950415581,0.483662585882081,4,19,85
元首,4.322486950415581,0.483662585882081,4,19,85
宣传品,4.627868599966763,0.48056110223758985,2,7,85
四辆,4.627868599966763,0.48056110223758985,2,7,85
成心,4.627868599966763,0.48056110223758985,2,7,85
渗入,4.627868599966763,0.48056110223758985,2,7,85
主要职责,4.627868599966763,0.48056110223758985,2,7,85
灾防,4.627868599966763,0.48056110223758985,2,7,85
美军基地,4.627868599966763,0.48056110223758985,2,7,85
暗度陈仓,4.627868599966763,0.48056110223758985,2,7,85
挖土机,4.627868599966763,0.48056110223758985,2,7,85
主要职能,4.627868599966763,0.48056110223758985,2,7,85
续约,4.627868599966763,0.48056110223758985,2,7,85
中坜,4.627868599966763,0.48056110223758985,2,7,85
中统,4.627868599966763,0.48056110223758985,2,7,85
研究室,4.627868599966763,0.48056110223758985,2,7,85
专车,4.627868599966763,0.48056110223758985,2,7,85
三五,4.627868599966763,0.48056110223758985,2,7,85
信息处理,4.627868599966763,0.48056110223758985,2,7,85
云豹轮式装甲车,4.627868599966763,0.48056110223758985,2,7,85
场域,4.627868599966763,0.48056110223758985,2,7,85
信息战,3.8882014037719252,0.4784855443181847,9,66,85
非战争军事行动,4.27119365602803,0.47792314752483883,4,20,85
气球,4.157864970721027,0.47715618219780576,5,28,85
总局,4.0614731250459615,0.4760548562902118,6,37,85
食宿,4.340186527514982,0.47049772785307437,3,14,85
南越,3.468484272956559,0.47005795832600245,19,212,85
两翼,4.49433720734224,0.46669510932166697,2,8,85
侦察车,4.49433720734224,0.46669510932166697,2,8,85
培训班,4.49433720734224,0.46669510932166697,2,8,85
第一二,4.49433720734224,0.46669510932166697,2,8,85
阻歼,4.49433720734224,0.46669510932166697,2,8,85
侍从,4.49433720734224,0.46669510932166697,2,8,85
跨部,4.49433720734224,0.46669510932166697,2,8,85
分析系统,4.49433720734224,0.46669510932166697,2,8,85
使用权,4.49433720734224,0.46669510932166697,2,8,85
三分,4.49433720734224,0.46669510932166697,2,8,85
警政,4.49433720734224,0.46669510932166697,2,8,85
上课,4.49433720734224,0.46669510932166697,2,8,85
动心,4.49433720734224,0.46669510932166697,2,8,85
奎山,4.49433720734224,0.46669510932166697,2,8,85
配载,4.782019279794022,0.46322660735743715,1,3,85
郁光,4.782019279794022,0.46322660735743715,1,3,85
换脸,4.782019279794022,0.46322660735743715,1,3,85
万张,4.782019279794022,0.46322660735743715,1,3,85
皮卡,4.782019279794022,0.46322660735743715,1,3,85
开训,4.782019279794022,0.46322660735743715,1,3,85
悬浮,4.782019279794022,0.46322660735743715,1,3,85
文风,4.782019279794022,0.46322660735743715,1,3,85
坦克飞机,4.782019279794022,0.46322660735743715,1,3,85
信息时代,4.782019279794022,0.46322660735743715,1,3,85
冲突对抗,4.782019279794022,0.46322660735743715,1,3,85
新闻节目,4.782019279794022,0.46322660735743715,1,3,85
另行,4.088872099234076,0.4575223651436376,4,24,85
七人,4.376554171685857,0.45446443677397896,2,9,85
克里姆林宫,4.376554171685857,0.45446443677397896,2,9,85
行文,4.376554171685857,0.45446443677397896,2,9,85
法纪,4.376554171685857,0.45446443677397896,2,9,85
容许,4.376554171685857,0.45446443677397896,2,9,85
电磁脉冲,4.376554171685857,0.45446443677397896,2,9,85
娴熟,4.27119365602803,0.44352372736463885,2,10,85
新闻报道,4.27119365602803,0.44352372736463885,2,10,85
账户,4.27119365602803,0.44352372736463885,2,10,85
越方,4.27119365602803,0.44352372736463885,2,10,85
红外制导,4.27119365602803,0.44352372736463885,2,10,85
之策,4.27119365602803,0.44352372736463885,2,10,85
直播,4.27119365602803,0.44352372736463885,2,10,85
分析报告,4.27119365602803,0.44352372736463885,2,10,85
抢险救灾,4.27119365602803,0.44352372736463885,2,10,85
作战部队,3.600519331320144,0.4430831310342075,9,88,85
来越,4.49433720734224,0.43535930222496283,1,4,85
陈词滥调,4.49433720734224,0.43535930222496283,1,4,85
覆盖面积,4.49433720734224,0.43535930222496283,1,4,85
几千米,4.49433720734224,0.43535930222496283,1,4,85
遭致,4.49433720734224,0.43535930222496283,1,4,85
暂且,4.49433720734224,0.43535930222496283,1,4,85
远朋,4.49433720734224,0.43535930222496283,1,4,85
军事单位,4.175883476223706,0.4336266518380005,2,11,85
欺诈,4.175883476223706,0.4336266518380005,2,11,85
委员会委员,4.175883476223706,0.4336266518380005,2,11,85
猝然,4.175883476223706,0.4336266518380005,2,11,85
掩蔽,4.175883476223706,0.4336266518380005,2,11,85
调查局,4.175883476223706,0.4336266518380005,2,11,85
诱骗,4.175883476223706,0.4336266518380005,2,11,85
联合防空,4.088872099234076,0.42459132978204434,2,12,85
台越,4.088872099234076,0.42459132978204434,2,12,85
有线,4.088872099234076,0.42459132978204434,2,12,85
磨练,4.088872099234076,0.42459132978204434,2,12,85
陆军总部,4.088872099234076,0.42459132978204434,2,12,85
应援,4.088872099234076,0.42459132978204434,2,12,85
西贡,3.6834069911259113,0.4227074303140641,5,45,85
物理,3.7704183681155414,0.4218891389839198,4,33,85
俄军,3.7704183681155414,0.4218891389839198,4,33,85
特遣队,3.888201403771925,0.42150030057746407,3,22,85
访台,3.423895795640827,0.42134768067226486,9,105,85
副主任,3.5780464754680854,0.4193912770651123,6,60,85
福利,3.74056540496586,0.41854875611663794,4,34,85
后天,4.00882939156054,0.4162796392068296,2,13,85
社会舆论,4.00882939156054,0.4162796392068296,2,13,85
说来,4.00882939156054,0.4162796392068296,2,13,85
越共,4.00882939156054,0.4162796392068296,2,13,85
顺道,4.27119365602803,0.41374374106113915,1,5,85
技术革命,4.27119365602803,0.41374374106113915,1,5,85
相配,4.27119365602803,0.41374374106113915,1,5,85
来回,3.801190026782295,0.41206783611736447,3,24,85
上尉,3.513507954330514,0.41182656459271805,6,64,85
指管,3.6560080169377973,0.4090872480963175,4,37,85
免遭,3.934721419406818,0.4085842157060325,2,14,85
水灾,3.934721419406818,0.4085842157060325,2,14,85
一年月日,3.934721419406818,0.4085842157060325,2,14,85
装甲输送车,3.934721419406818,0.4085842157060325,2,14,85
防灾,3.934721419406818,0.4085842157060325,2,14,85
陆空,3.934721419406818,0.4085842157060325,2,14,85
持平,3.934721419406818,0.4085842157060325,2,14,85
厅长,3.934721419406818,0.4085842157060325,2,14,85
兵火,3.76036803226204,0.40764252961349684,3,25,85
划一,3.629339769855636,0.4061032174924865,4,38,85
准将,3.629339769855636,0.4061032174924865,4,38,85
督导,3.5197775673441094,0.40392933345503795,5,53,85
悍马,3.7211473191087587,0.40339080994513465,3,26,85
三人,3.6033642834523754,0.4031967030096289,4,39,85
重塑,3.6033642834523754,0.4031967030096289,4,39,85
期满,3.865728547919866,0.40141994782501617,2,15,85
这篇,3.865728547919866,0.40141994782501617,2,15,85
津贴,3.865728547919866,0.40141994782501617,2,15,85
杨梅,3.865728547919866,0.40141994782501617,2,15,85
冲绳战役,3.865728547919866,0.40141994782501617,2,15,85
机步营,3.865728547919866,0.40141994782501617,2,15,85
例行性,3.865728547919866,0.40141994782501617,2,15,85
文艺,3.865728547919866,0.40141994782501617,2,15,85
弟弟,3.865728547919866,0.40141994782501617,2,15,85
橡皮艇,3.865728547919866,0.40141994782501617,2,15,85
该类,4.088872099234076,0.3960825416262788,1,6,85
多样性,4.088872099234076,0.3960825416262788,1,6,85
到台,4.088872099234076,0.3960825416262788,1,6,85
反分裂斗争,4.088872099234076,0.3960825416262788,1,6,85
信息传递,4.088872099234076,0.3960825416262788,1,6,85
善者,4.088872099234076,0.3960825416262788,1,6,85
副主管,4.088872099234076,0.3960825416262788,1,6,85
洪陆训,4.088872099234076,0.3960825416262788,1,6,85
不战而屈人之兵,3.6470393469550366,0.39535713851348564,3,28,85
防疫,3.801190026782295,0.3947182227901096,2,16,85
团员,3.801190026782295,0.3947182227901096,2,16,85
作战部,3.801190026782295,0.3947182227901096,2,16,85
组织结构,3.801190026782295,0.3947182227901096,2,16,85
安宁,3.801190026782295,0.3947182227901096,2,16,85
取信,3.801190026782295,0.3947182227901096,2,16,85
办公室主任,3.801190026782295,0.3947182227901096,2,16,85
突入,3.74056540496586,0.3884229197897063,2,17,85
宪兵司令部,3.74056540496586,0.3884229197897063,2,17,85
随行,3.74056540496586,0.3884229197897063,2,17,85
农村,3.74056540496586,0.3884229197897063,2,17,85
政变,3.74056540496586,0.3884229197897063,2,17,85
联席会议主席,3.6834069911259117,0.3824875502424216,2,18,85
总参,3.6834069911259117,0.3824875502424216,2,18,85
柬方,3.6834069911259117,0.3824875502424216,2,18,85
云豹装甲车,3.6834069911259117,0.3824875502424216,2,18,85
主战场,3.6834069911259117,0.3824875502424216,2,18,85
军属,3.6834069911259117,0.3824875502424216,2,18,85
局部战争,3.4167783278719632,0.38231875778954566,4,47,85
钱财,3.934721419406818,0.3811502102699528,1,7,85
施训,3.934721419406818,0.3811502102699528,1,7,85
丑化,3.934721419406818,0.3811502102699528,1,7,85
廓清,3.934721419406818,0.3811502102699528,1,7,85
古今中外,3.934721419406818,0.3811502102699528,1,7,85
分化瓦解,3.934721419406818,0.3811502102699528,1,7,85
自备,3.934721419406818,0.3811502102699528,1,7,85
总参谋长,3.375105631471395,0.3776558115891321,4,49,85
职能,3.163102623405377,0.37757692605774396,7,106,85
山顶,3.629339769855636,0.3768731722869295,2,19,85
上车,3.629339769855636,0.3768731722869295,2,19,85
施主,3.629339769855636,0.3768731722869295,2,19,85
机步,3.629339769855636,0.3768731722869295,2,19,85
少将,2.949437816045711,0.37628173873446846,12,225,85
名学,3.4528833325140793,0.37430966438665764,3,34,85
执行官,3.5780464754680854,0.3715468408330815,2,20,85
传媒,3.5780464754680854,0.3715468408330815,2,20,85
军统,3.5780464754680854,0.3715468408330815,2,20,85
亲临,3.5780464754680854,0.3715468408330815,2,20,85
夺回,3.5780464754680854,0.3715468408330815,2,20,85
榴弹发射器,3.5780464754680854,0.3715468408330815,2,20,85
副总理,3.5780464754680854,0.3715468408330815,2,20,85
下设,3.315682211000594,0.371006656707565,4,52,85
凝聚,3.2966340160298997,0.36887526814778543,4,53,85
高棉,3.801190026782295,0.3682152364938045,1,8,85
舆论斗争,3.801190026782295,0.3682152364938045,1,8,85
身份认同,3.801190026782295,0.3682152364938045,1,8,85
融化,3.801190026782295,0.3682152364938045,1,8,85
攻势,2.946774698626227,0.3673963035516011,10,188,85
到位,3.277941883017747,0.3667837209685764,4,54,85
敌后,3.277941883017747,0.3667837209685764,4,54,85
前列,3.5292563112986532,0.36648043616640974,2,21,85
两批,3.5292563112986532,0.36648043616640974,2,21,85
台地,3.5292563112986532,0.36648043616640974,2,21,85
专业性,3.4827362956637606,0.36164976530644316,2,22,85
任用,3.4827362956637606,0.36164976530644316,2,22,85
复国,3.4827362956637606,0.36164976530644316,2,22,85
下车,3.4827362956637606,0.36164976530644316,2,22,85
一人,3.315682211000594,0.35943638289938734,3,39,85
政治工作,3.315682211000594,0.35943638289938734,3,39,85
健全,3.4382845330929266,0.35703386328675374,2,23,85
制高点,3.4382845330929266,0.35703386328675374,2,23,85
固定翼飞机,3.4382845330929266,0.35703386328675374,2,23,85
彭孟缉,3.4382845330929266,0.35703386328675374,2,23,85
签证,3.6834069911259117,0.3568057810275947,1,9,85
致信,3.1725813673599212,0.3549944570477139,4,60,85
上校,2.9231205077283375,0.35458233695735675,8,154,85
生化,3.395724918674131,0.3526144432504869,2,24,85
分发,3.395724918674131,0.3526144432504869,2,24,85
麾下,3.395724918674131,0.3526144432504869,2,24,85
策反,3.395724918674131,0.3526144432504869,2,24,85
烟幕,3.395724918674131,0.3526144432504869,2,24,85
行进,3.3549029241538757,0.34837545887605337,2,25,85
内部事务,3.3549029241538757,0.34837545887605337,2,25,85
联战,3.3549029241538757,0.34837545887605337,2,25,85
竞争优势,3.3549029241538757,0.34837545887605337,2,25,85
戍守,3.3549029241538757,0.34837545887605337,2,25,85
特战部队,3.3549029241538757,0.34837545887605337,2,25,85
装骑连,3.3549029241538757,0.34837545887605337,2,25,85
东欧,3.3549029241538757,0.34837545887605337,2,25,85
残暴,3.5780464754680854,0.3465996753299808,1,10,85
误以为,3.5780464754680854,0.3465996753299808,1,10,85
优良传统,3.5780464754680854,0.3465996753299808,1,10,85
分辨率,3.5780464754680854,0.3465996753299808,1,10,85
殊死,3.5780464754680854,0.3465996753299808,1,10,85
打死,3.315682211000594,0.34430275267527216,2,26,85
接应,3.315682211000594,0.34430275267527216,2,26,85
大队,2.745137352532981,0.34225667694657097,10,230,85
改组,3.277941883017747,0.34038377070279885,2,27,85
英军,3.277941883017747,0.34038377070279885,2,27,85
连队,3.277941883017747,0.34038377070279885,2,27,85
少校,3.0328194249847624,0.3393558621294406,4,69,85
主任,2.783923377568138,0.3376973527155275,8,177,85
该团,3.4827362956637606,0.33736712969304933,1,11,85
诱发,3.4827362956637606,0.33736712969304933,1,11,85
顺序,3.2415742388468725,0.3366073291744751,2,28,85
确有,3.2415742388468725,0.3366073291744751,2,28,85
万安,3.2415742388468725,0.3366073291744751,2,28,85
夫人,3.2415742388468725,0.3366073291744751,2,28,85
宣传,2.5933784461491936,0.334270040984447,13,348,85
此间,3.2064829190356026,0.33296342205757967,2,29,85
招抚,3.2064829190356026,0.33296342205757967,2,29,85
机组,3.067220851702095,0.3325019402739081,3,50,85
要害,3.1725813673599212,0.3294430612934588,2,30,85
解放区,3.1725813673599212,0.3294430612934588,2,30,85
认知战,3.1725813673599212,0.3294430612934588,2,30,85
先机,3.1725813673599212,0.3294430612934588,2,30,85
隐秘,3.395724918674131,0.32893847589512043,1,12,85
攻城,3.395724918674131,0.32893847589512043,1,12,85
捷克斯洛伐克,3.395724918674131,0.32893847589512043,1,12,85
臆想,3.395724918674131,0.32893847589512043,1,12,85
主要任务,2.8650966676119602,0.3287982166742433,5,102,85
一年,2.6225350304406487,0.3269709342107707,10,260,85
武德,3.13979154453693,0.3260381432285628,2,31,85
有别于,3.13979154453693,0.3260381432285628,2,31,85
效仿,3.13979154453693,0.3260381432285628,2,31,85
参访,3.13979154453693,0.3260381432285628,2,31,85
明朗,3.13979154453693,0.3260381432285628,2,31,85
装甲连,3.13979154453693,0.3260381432285628,2,31,85
汲取,3.13979154453693,0.3260381432285628,2,31,85
局长,2.7745512377392747,0.3252117027702486,6,134,85
扫荡,3.1080428462223497,0.3227413362585522,2,32,85
跨区,3.1080428462223497,0.3227413362585522,2,32,85
主战装备,3.1080428462223497,0.3227413362585522,2,32,85
惨痛,3.315682211000594,0.32118486601822493,1,13,85
场地,3.315682211000594,0.32118486601822493,1,13,85
突击队,3.315682211000594,0.32118486601822493,1,13,85
克敌制胜,3.315682211000594,0.32118486601822493,1,13,85
很差,3.315682211000594,0.32118486601822493,1,13,85
散发,3.315682211000594,0.32118486601822493,1,13,85
大政方针,3.315682211000594,0.32118486601822493,1,13,85
动摇,2.8602066823177688,0.3200414428073673,4,82,85
实兵演习,3.0772711875555965,0.3195459857668205,2,33,85
存储,3.0772711875555965,0.3195459857668205,2,33,85
每周一,3.0772711875555965,0.3195459857668205,2,33,85
资电,3.0772711875555965,0.3195459857668205,2,33,85
红军,3.0772711875555965,0.3195459857668205,2,33,85
队形,3.0772711875555965,0.3195459857668205,2,33,85
战技,3.047418224405915,0.31644603325814896,2,34,85
电视,3.047418224405915,0.31644603325814896,2,34,85
总统府,2.9188008465838213,0.31641247620747043,3,58,85
资讯,2.8242746730917054,0.3160208480207143,4,85,85
接待,2.812578633328514,0.31471212531053905,4,86,85
反扑,3.2415742388468725,0.3140061445387945,1,14,85
克劳塞维茨,3.2415742388468725,0.3140061445387945,1,14,85
辨认,3.2415742388468725,0.3140061445387945,1,14,85
自行迫击炮,3.0184306875326627,0.313435947217447,2,35,85
毫米榴弹炮,3.0184306875326627,0.313435947217447,2,35,85
广度,3.0184306875326627,0.313435947217447,2,35,85
牵头,3.0184306875326627,0.313435947217447,2,35,85
大部,3.0184306875326627,0.313435947217447,2,35,85
政务,2.9902598105659663,0.31051066371086417,2,36,85
虚假,2.9902598105659663,0.31051066371086417,2,36,85
总司令,2.6419531162977505,0.3096695638212231,6,153,85
特种,2.7671162592517566,0.3096251349601833,4,90,85
扩编,2.8521094720851488,0.309182800715392,3,62,85
总参谋部,2.8521094720851488,0.309182800715392,3,62,85
全盘,2.962860836377852,0.3076655351270245,2,37,85
至上,2.962860836377852,0.3076655351270245,2,37,85
法宝,3.1725813673599212,0.30732291473129675,1,15,85
主要特征,3.1725813673599212,0.30732291473129675,1,15,85
现况,3.1725813673599212,0.30732291473129675,1,15,85
变换,2.9361925892956906,0.3048962857553721,2,38,85
战略规划,2.9361925892956906,0.3048962857553721,2,38,85
打的,2.9361925892956906,0.3048962857553721,2,38,85
躲避,2.9361925892956906,0.3048962857553721,2,38,85
兼具,2.9361925892956906,0.3048962857553721,2,38,85
方能,2.9361925892956906,0.3048962857553721,2,38,85
层次,2.597217222456359,0.3044259640587757,6,160,85
团长,2.64588239443764,0.30364120787100013,5,127,85
空投,2.7895891151038152,0.30240528419212803,3,66,85
投放,2.7895891151038152,0.30240528419212803,3,66,85
各单位,2.91021710289243,0.3021989731356495,2,39,85
北越,2.91021710289243,0.3021989731356495,2,39,85
逆转,2.91021710289243,0.3021989731356495,2,39,85
大局,2.692214951078639,0.3012440893231391,4,97,85
招降,3.1080428462223497,0.3010711707626461,1,16,85
时间长,3.1080428462223497,0.3010711707626461,1,16,85
顾问,2.475276176651312,0.3002576216106729,8,241,85
离间,2.88489929490814,0.2995699543015241,2,40,85
工兵,2.88489929490814,0.2995699543015241,2,40,85
印证,2.88489929490814,0.2995699543015241,2,40,85
担当,2.88489929490814,0.2995699543015241,2,40,85
抢占,2.88489929490814,0.2995699543015241,2,40,85
财力,2.759736151954134,0.29916907504706886,3,68,85
派人,2.6718060794474314,0.29896044850679465,4,99,85
单位,2.262532296409242,0.29710613032662847,15,559,85
管理系统,2.8602066823177688,0.29700585619302555,2,41,85
层级,2.5847947024578017,0.2966307902432914,5,135,85
演变,2.6419531162977505,0.29562006563951293,4,102,85
含量,3.047418224405915,0.2951985600006995,1,17,85
暴力,2.836109130738708,0.29450354963485237,2,42,85
贯穿,2.836109130738708,0.29450354963485237,2,42,85
弱化,2.836109130738708,0.29450354963485237,2,42,85
熟练,2.836109130738708,0.29450354963485237,2,42,85
区域性,2.836109130738708,0.29450354963485237,2,42,85
转达,2.836109130738708,0.29450354963485237,2,42,85
湖口,2.836109130738708,0.29450354963485237,2,42,85
队伍,2.6225350304406487,0.2934472883179705,4,104,85
每个,2.501907042652034,0.293254432805758,6,176,85
改名,2.812578633328514,0.29206012637695716,2,43,85
日日,2.812578633328514,0.29206012637695716,2,43,85
时空,2.812578633328514,0.29206012637695716,2,43,85
深厚,2.812578633328514,0.29206012637695716,2,43,85
架型,2.812578633328514,0.29206012637695716,2,43,85
渠道,2.47389400642436,0.28997095867579764,6,181,85
外长,2.7895891151038152,0.28967287877488573,2,44,85
轮式,2.7895891151038152,0.28967287877488573,2,44,85
联合公报,2.7895891151038152,0.28967287877488573,2,44,85
助战,2.9902598105659663,0.2896617152964363,1,18,85
阻塞,2.9902598105659663,0.2896617152964363,1,18,85
难民,2.9902598105659663,0.2896617152964363,1,18,85
有多少,2.9902598105659663,0.2896617152964363,1,18,85
朗诺,2.9902598105659663,0.2896617152964363,1,18,85
无线,2.9902598105659663,0.2896617152964363,1,18,85
史无前例,2.9902598105659663,0.2896617152964363,1,18,85
装具,2.9902598105659663,0.2896617152964363,1,18,85
军事情报,2.7671162592517566,0.28733928175383605,2,45,85
未经,2.7671162592517566,0.28733928175383605,2,45,85
业已,2.7671162592517566,0.28733928175383605,2,45,85
通信系统,2.7671162592517566,0.28733928175383605,2,45,85
控制权,2.7671162592517566,0.28733928175383605,2,45,85
机票,2.6485105168439094,0.2871116650102844,3,76,85
投掷,2.745137352532981,0.28505697675519637,2,46,85
实案,2.745137352532981,0.28505697675519637,2,46,85
军衔,2.745137352532981,0.28505697675519637,2,46,85
公共,2.745137352532981,0.28505697675519637,2,46,85
校长,2.745137352532981,0.28505697675519637,2,46,85
不含,2.9361925892956906,0.28442430950342734,1,19,85
生态环境,2.9361925892956906,0.28442430950342734,1,19,85
浪潮,2.9361925892956906,0.28442430950342734,1,19,85
宣教,2.9361925892956906,0.28442430950342734,1,19,85
顾问团,2.472789644081307,0.28377710056887595,5,151,85
重型,2.6097960046632194,0.2829148200358856,3,79,85
恐怖,2.723631147312018,0.28282375740968424,2,47,85
作战能力,2.723631147312018,0.28282375740968424,2,47,85
回击,2.723631147312018,0.28282375740968424,2,47,85
抱有,2.723631147312018,0.28282375740968424,2,47,85
反共,2.4097008487853007,0.2824467270746513,6,193,85
尽早,2.7025777381141856,0.28063755671892954,2,48,85
总司令部,2.7025777381141856,0.28063755671892954,2,48,85
保安,2.7025777381141856,0.28063755671892954,2,48,85
席卷,2.88489929490814,0.2794556095988225,1,20,85
重整,2.88489929490814,0.2794556095988225,1,20,85
金边,2.88489929490814,0.2794556095988225,1,20,85
援军,2.88489929490814,0.2794556095988225,1,20,85
干部,2.3841240069956506,0.27944880504792574,6,198,85
入境,2.68195845091145,0.27849643555884057,2,49,85
柬埔寨,2.5604032493336426,0.2775604005869421,3,83,85
高空,2.4148956656624043,0.27713319320075974,5,160,85
专业化,2.6617557435939303,0.276398572344496,2,50,85
反坦克,2.6617557435939303,0.276398572344496,2,50,85
战地,2.6617557435939303,0.276398572344496,2,50,85
海基会,2.6617557435939303,0.276398572344496,2,50,85
社交媒体,2.6617557435939303,0.276398572344496,2,50,85
难怪,2.836109130738708,0.27472938394011037,1,21,85
丝毫,2.836109130738708,0.27472938394011037,1,21,85
启程,2.836109130738708,0.27472938394011037,1,21,85
日益增强,2.836109130738708,0.27472938394011037,1,21,85
